sst,lat_of_mackerel,lat_of_menhaden,time
6.678255248819331,50.37977323136944,53.37977323136944,2025.0116861435727
6.681549948323729,50.38425581572916,53.38425581572916,2025.0951585976627
6.684844647826854,50.38873840008716,53.38873840008716,2025.178631051753
6.688139347329351,50.3932209844443,53.3932209844443,2025.262103505843
6.691434046831732,50.397703568801276,53.397703568801276,2025.3455759599333
6.694728746334335,50.40218615315856,53.40218615315856,2025.4290484140233
6.698023445837329,50.40666873751638,53.40666873751638,2025.5125208681136
6.701318145340749,50.41115132187477,53.41115132187477,2025.5959933222036
6.704612844844541,50.41563390623367,53.41563390623367,2025.679465776294
6.707907544348605,50.420116490592946,53.420116490592946,2025.762938230384
6.7112022438528305,50.42459907495243,53.42459907495243,2025.8464106844742
6.71449694335712,50.42908165931201,53.42908165931201,2025.9298831385643
6.717791642861402,50.433564243671576,53.433564243671576,2026.0133555926545
