trend,seasonal,resid,time
6.40456366556663,1.5105823337233717,0.03956800070999833,1854.0
6.377093797719203,1.762317514619191,0.05976568766160639,1854.083164300203
6.350477240484657,1.266709399178182,0.03814406033716189,1854.1663286004057
6.324807523070761,0.716773176391584,0.0811066005376544,1854.2494929006086
6.300150903009867,-0.18069289122983334,0.060575688219966395,1854.3326572008114
6.276520618178121,-1.2125256991917035,-0.150846518986417,1854.4158215010143
6.253882257956518,-1.3828508048200763,-0.05706465313644227,1854.498985801217
6.2322207011081625,-1.2458089111058426,0.0690825099976804,1854.58215010142
6.211496620428912,-0.9945948051409386,0.06528178471202573,1854.6653144016227
6.191506310250371,-0.7042101048235893,-0.16958320542678162,1854.7484787018257
6.171920314368025,-0.12589119113084254,-0.1896891232371818,1854.8316430020284
6.154179144670121,0.7455613434952887,-0.18234948816540975,1854.9148073022313
6.156583615427731,1.4732442710430111,-0.0731608864707427,1854.997971602434
6.166962868437681,1.591036975945049,-0.08302084438273027,1855.081135902637
6.1843992550197395,1.1356999380922135,-0.00980219311195274,1855.1643002028397
6.20731801262933,0.6583993999068873,-0.1489364125362176,1855.2474645030427
6.234697916098628,-0.13313310034737866,-0.10948131575124975,1855.3306288032454
6.265912158918788,-1.0419477493051876,0.15751659038640042,1855.4137931034484
6.299347636578665,-1.2633400115640143,0.07656537498534899,1855.496957403651
6.3316049681433135,-1.2099146411775306,-0.1221223269657834,1855.580121703854
6.3593180189619885,-1.006240308474575,-0.06980501048741417,1855.6632860040568
6.380716572440396,-0.7465849416520767,0.27018286921168055,1855.7464503042597
6.395289367248842,-0.1227639063398784,0.23075513909103673,1855.8296146044624
6.402300274006022,0.7879365275630384,-0.02433130156906138,1855.9127789046654
6.400856953350477,1.4376011018818984,0.03520634476762474,1855.9959432048681
6.391626731569713,1.4398550319039727,0.1991552365263134,1856.079107505071
6.377263708781449,1.0248933683039376,0.09098292291461263,1856.1622718052738
6.358695942407994,0.6027877798303576,0.10758527776164772,1856.2454361054768
6.333864985870096,-0.09163622364192878,-0.0372793622281673,1856.3286004056795
6.3003172165164445,-0.8802567622916703,0.015630545775225713,1856.4117647058824
6.259094982133075,-1.1460536444494198,-0.0482403376836551,1856.4949290060852
6.215020050197774,-1.174915906343206,0.03167685614543192,1856.578093306288
6.172844187443441,-1.0187035339743655,-0.09956065346907472,1856.6612576064908
6.134893528452209,-0.7884380195665394,-0.09878200888566901,1856.7444219066938
6.10247802665078,-0.12722477182686756,-0.008014854823912287,1856.8275862068965
6.077388137239245,0.8079228695376701,0.4941392932230846,1856.9107505070995
6.05996742913844,1.4058143968655856,-0.04352182600402532,1856.9939148073022
6.048130387786076,1.3202184618535553,-0.5141118496396313,1857.0770791075051
6.038830521415031,0.9345032823750246,-0.4335268037900555,1857.1602434077079
6.030697617222183,0.5592680847367839,-0.15613930195896675,1857.2434077079108
6.024082576545315,-0.05409502667738813,0.176101450132073,1857.3265720081135
6.019916299956132,-0.7481148916164604,0.10794219166032715,1857.4097363083165
6.0190092303155485,-1.04459456218133,0.09731333186578173,1857.4929006085192
6.02128632362087,-1.1347646927694695,0.013418869148599022,1857.5760649087222
6.0263261002384425,-1.0338639028916219,0.15704280265318005,1857.659229208925
6.032719759101605,-0.8633768717369487,0.03517711263534373,1857.7423935091279
6.037046635168831,-0.1675622733968674,0.07330523822803503,1857.8255578093306
6.034265454822461,0.8131587447273646,-0.19996619954982542,1857.9087221095335
6.022823173375173,1.3641824461102154,0.0602947805146119,1857.9918864097363
6.005667485587686,1.3360598715335739,0.03948294287873999,1858.0750507099392
5.986939848067818,0.9929749037901319,0.06439024814205041,1858.158215010142
5.969363863755477,0.5321199769396971,0.11398615930482503,1858.2413793103449
5.954326496943713,-0.07372152117362832,-0.010116375770084396,1858.3245436105476
5.94200541411357,-0.7207303436782997,-0.01702307043527096,1858.4077079107506
5.93172925621399,-0.9794204611940274,-0.0728760950199625,1858.4908722109533
5.923190748908677,-1.0902021306013658,-0.047572618307310854,1858.5740365111562
5.916339459420087,-1.0093844694573615,-0.13903898996272446,1858.657200811359
5.9120028910817215,-0.9175907363573512,-0.07294715472436941,1858.740365111562
5.911406079370611,-0.25108018722917613,-0.06816419214143465,1858.8235294117646
5.91586563126911,0.6565443081619126,0.01868746056897752,1858.9066937119676
5.924983589647829,1.3196606186338071,-0.07792380828163648,1858.9898580121703
5.937512097137854,1.433633763071714,0.14239253979043287,1859.0730223123733
5.952177794123195,1.1557049100061736,-0.0170897041293685,1859.156186612576
5.967963354546421,0.5607482959887684,-0.17659125053518832,1859.239350912779
5.9846345378853245,-0.1320367865185887,-0.027277751366736602,1859.3225152129817
6.002538195039133,-0.7218638638756111,0.023602168836478477,1859.4056795131846
6.020999114488469,-0.9525415179686405,0.13306670348017047,1859.4888438133873
6.037844289099098,-1.078692946410023,0.09762965731092521,1859.5720081135903
6.050954107821138,-1.0185548220366105,0.05653511421547286,1859.655172413793
6.058690159646045,-0.9121497033088077,-0.0786750563372367,1859.738336713996
6.060599063859289,-0.2998557724851449,-0.07286829137414408,1859.8215010141987
6.057472228115976,0.5400471824728562,-0.027664410588831068,1859.9046653144017
6.050793227669756,1.2647462925440323,0.11139997978621263,1859.9878296146044
6.041226609423011,1.4898444060464902,0.1476869845304991,1860.0709939148073
6.029211068632531,1.244624452701924,0.30247887866554546,1860.15415821501
6.015110174439605,0.5920875042792886,0.11843932128110612,1860.237322515213
5.998454620908457,-0.1366228752832442,-0.16092544562521294,1860.3204868154157
5.978789744671915,-0.692258317908446,-0.12524542676346861,1860.4036511156187
5.956536345336945,-0.915387892159758,-0.1574984531771868,1860.4868154158214
5.9333023005678625,-1.0752743028463214,-0.05056999772154036,1860.5699797160244
5.9116254136129065,-1.0579609488786905,0.06956353526578418,1860.653144016227
5.894804748545308,-0.9302774204687191,0.1236596719234111,1860.73630831643
5.885478438431068,-0.3369154893825883,0.04801005095152,1860.8194726166328
5.884907099180016,0.49170131215946367,-0.08211341133948036,1860.9026369168357
5.892745895249232,1.2513024313346879,-0.19313582658391937,1860.9858012170384
5.907078924651712,1.486302103874436,-0.23730802852614907,1861.0689655172414
5.925116010238791,1.2584217205711892,-0.1805384308099809,1861.1521298174441
5.94536686698497,0.6465719645634959,-0.05529623154846597,1861.235294117647
5.968010483042223,-0.08537957911676879,0.046180696074545224,1861.3184584178498
5.993468644625071,-0.638673138951748,0.020507494326676756,1861.4016227180527
6.021986673920247,-0.9034212704859951,0.09458699656574865,1861.4847870182555
6.053051352058394,-1.0963321094382024,0.019042757379808428,1861.5679513184584
6.084851965543957,-1.1158726687765776,0.015992703232620364,1861.6511156186612
6.114528511943094,-0.9565295801884174,0.08484706824532307,1861.734279918864
6.139097919305218,-0.35374921923017116,0.04876029992495301,1861.8174442190668
6.156029277853825,0.4726332846518203,0.03304673749435416,1861.9006085192698
6.164070964044212,1.2493301111470156,0.09768492480877189,1861.9837728194725
6.164029779861598,1.4749552166156386,0.07710600352276398,1862.0669371196755
6.157943770148786,1.2182399194530136,0.02224281039820042,1862.1501014198784
6.147878668552033,0.6772334217257463,0.03606290972222137,1862.2332657200811
6.135645908608347,-0.023947399405424327,0.08753649079707682,1862.316430020284
6.12283913388603,-0.5883192691275676,0.11139663524153764,1862.3995943204868
6.110751881838498,-0.9082160937785547,0.04968051194005696,1862.4827586206898
6.100363852490873,-1.113031558528494,-0.0024227939623786554,1862.5659229208925
6.092077186093342,-1.1660980629140387,-0.14949942317930454,1862.6490872210954
6.085840963716092,-0.9733350039626285,-0.2552714597534633,1862.7322515212982
6.081855843169312,-0.3682088043267058,-0.12191743884260653,1862.8154158215011
6.081067344294342,0.48126559352988085,-0.03336093782422278,1862.8985801217038
6.084704835382036,1.278341092648333,-0.035316228030367824,1862.9817444219068
6.0938214523401575,1.5098580907257204,0.004477156934121318,1863.0649087221095
6.1090174987686,1.2088175296356087,-0.01432622840420894,1863.1480730223125
6.129836102395587,0.6719910090015132,0.05128888860289926,1863.2312373225152
6.154579194160653,-0.013066784366025519,0.019330590205372644,1863.3144016227182
6.1806872958632795,-0.573428362560397,-0.035324233302882924,1863.3975659229209
6.205578348054741,-0.9299624599506826,-0.02753088810405835,1863.4807302231238
6.2276537030890555,-1.1054744702886905,-0.05753623280036457,1863.5638945233266
6.2468397361312995,-1.1734884454208074,0.018425709289507708,1863.6470588235295
6.263801065251602,-0.9791519922035959,0.0993784269519935,1863.7302231237322
6.279220543853668,-0.3951442281705815,0.07518468431691261,1863.8133874239352
6.2933937098765815,0.47267119295109095,0.06163949717232864,1863.896551724138
6.306406701949566,1.2953925021547796,0.02551279589565425,1863.9797160243409
6.318027609149037,1.544044084440489,0.0005386064104744293,1864.0628803245436
6.327785116609972,1.230163731861314,-0.005151848471285803,1864.1460446247465
6.335147516006747,0.6609068037049651,-0.03512871971171272,1864.2292089249493
6.339952257282259,-0.050506377479193884,-0.002044879803064781,1864.3123732251522
6.342631643107547,-0.6112889195179028,0.052843676410356366,1864.395537525355
6.343781006571351,-0.9520878817911717,-0.0669511247801804,1864.478701825558
6.343923181466761,-1.0936740576615755,0.03598587619481375,1864.5618661257606
6.34328279608291,-1.1350886814401193,0.024796885357209142,1864.6450304259636
6.34191083495623,-0.930975031386002,0.02889519642977234,1864.7281947261663
6.339737631436021,-0.39763254788659763,0.02319391645057678,1864.8113590263692
6.336529812989421,0.4701045629073988,-0.007854375896819477,1864.894523326572
6.331851972273419,1.3028228816109226,0.027160146115659423,1864.977687626775
6.3250658041354315,1.5576864078374897,0.020935288027079224,1865.0608519269776
6.315727086865201,1.238643466576633,0.03942044655816623,1865.1440162271806
6.303997034399478,0.6365964729003185,0.0023471927002036708,1865.2271805273833
6.290527004210213,-0.10172626417715744,-0.01506034003305512,1865.3103448275863
6.276231155407234,-0.6618855972650717,-0.03102305814216244,1865.393509127789
6.262531578615912,-0.9689656371784295,0.06093705856251841,1865.476673427992
6.250659290480048,-1.0883339533277139,0.04031666284766633,1865.5598377281947
6.241453733504787,-1.1082951185065326,0.026738385001745968,1865.6430020283976
6.235304968116793,-0.8994503416853025,-0.015082026431491258,1865.7261663286004
6.232069250102055,-0.38326196999127865,-0.11181158011077574,1865.8093306288033
6.231394377001012,0.49460036649001854,-0.12514134349103045,1865.892494929006
6.232994228951507,1.333960585897047,-0.09994051484855415,1865.975659229209
6.2369180468926615,1.5729714580687906,-0.03152200496145241,1866.0588235294117
6.243365755697649,1.2606204553256146,-0.036622811023263147,1866.1419878296147
6.252400581555151,0.6339958506893852,-0.006848832244537029,1866.2251521298174
6.263744649842324,-0.14670604102744855,0.03364189118512417,1866.3083164300203
6.276409788858707,-0.7155332118534986,0.041352422994791915,1866.391480730223
6.288621306145263,-0.9871043832431633,0.053491677097899704,1866.474645030426
6.298391870462081,-1.1019258289929565,0.004344358530876669,1866.5578093306287
6.304157649492845,-1.09899468008714,0.0018225305942944914,1866.6409736308317
6.305451581519111,-0.9097429484879811,0.03233996696886976,1866.7241379310344
6.30323099031366,-0.3978878659073482,0.08692117559368828,1866.8073022312374
6.298989862684512,0.5013268425708289,0.11531029474465981,1866.89046653144
6.294189231823882,1.3552865522055089,0.06678181597060906,1866.973630831643
6.290051901176512,1.5866256475572,0.036749451266287814,1867.0567951318458
6.287423323099811,1.3056961675038914,-0.055651990603702295,1867.1399594320487
6.286357829919959,0.684438155143859,-0.07995398506381779,1867.2231237322515
6.2862150265905825,-0.12716527354278317,-0.12492015304780058,1867.3062880324544
6.286594708067167,-0.729907109381408,-0.1160775986857594,1867.3894523326571
6.287345777451858,-1.0135281916302732,-0.0884938858215838,1867.47261663286
6.288843017796567,-1.176394080463379,0.009165562666812122,1867.5557809330628
6.292095877365509,-1.135458787959656,-0.00880848940585377,1867.6389452332658
6.298128092292429,-0.9294431552414377,0.020408462949008666,1867.7221095334685
6.307628926531301,-0.40980074881271794,0.09069682228141751,1867.8052738336714
6.320277926336837,0.5038851877682304,0.0915163858949315,1867.8884381338742
6.333973012528451,1.3814183445831327,0.044065242888415845,1867.971602434077
6.345502324315562,1.6175864222706076,-0.06620474658616882,1868.0547667342798
6.352431064039036,1.3521437715368507,0.03131716442411392,1868.1379310344828
6.354253179164838,0.7587630127391635,-0.0366001919040011,1868.2210953346855
6.352329190833844,-0.0738092383039496,-0.07399695252989424,1868.3042596348885
6.349146088556301,-0.73905086305433,0.02031577449802935,1868.3874239350912
6.347487380234337,-1.0699668351577312,0.05023105492339486,1868.4705882352941
6.3493608490456515,-1.281845176757012,0.15076532771136097,1868.5537525354969
6.355185970615776,-1.1881104982817852,0.16610212766600885,1868.6369168356998
6.363235481303452,-0.9328816931642945,-0.06642548813915816,1868.7200811359025
6.3691957534300165,-0.389357480613795,-0.23352027281622156,1868.8032454361055
6.369025125840896,0.5148822487560218,-0.20794587459691716,1868.8864097363082
6.361849727593364,1.3962491634178085,-0.07608349101117096,1868.9695740365112
6.34962263589704,1.6454346384608898,0.050258725642070345,1869.052738336714
6.33522079878957,1.3660325790655978,0.13824512214483242,1869.1359026369169
6.321626344779589,0.7868193468020609,0.22525780841835008,1869.2190669371196
6.310840072087832,-0.049493937191960886,0.29168286510412855,1869.3022312373225
6.302851980239391,-0.7418011263298127,0.14330674609042138,1869.3853955375253
6.2958761820664355,-1.1253191132103804,0.08044523114394497,1869.4685598377282
6.286345467781341,-1.3215688587115313,-0.3161586090698094,1869.551724137931
6.270499221021866,-1.180081519194014,-0.3591677018278512,1869.6348884381339
6.247512403197325,-0.8864595959937496,-0.05506180720357445,1869.7180527383366
6.220735689674675,-0.3343187143305988,0.05982962465592312,1869.8012170385396
6.1955683028621555,0.5166680120734793,0.09389408506436592,1869.8843813387423
6.176180018142186,1.3681468046673344,0.10730217719047896,1869.9675456389452
6.164541309563582,1.6234720852401476,0.0661479051962699,1870.050709939148
6.160427154971482,1.3110669389483545,-0.02815569391983619,1870.133874239351
6.161621866484018,0.7325265498271338,0.02872128368884752,1870.2170385395536
6.165151850730052,-0.05326571559583684,-0.1040931351342147,1870.3002028397566
6.1682151891858465,-0.7157459830960408,-0.21708320608980536,1870.3833671399593
6.16915007033378,-1.099292443623651,-0.21974522671012853,1870.4665314401623
6.169073194393956,-1.2745843073301266,0.006573112936171022,1870.5496957403652
6.170264223024634,-1.1720926630269821,0.21658244000234816,1870.632860040568
6.173057535590664,-0.8665953131230838,0.04435677753242029,1870.716024340771
6.176586437612007,-0.2558706477215015,0.0012242101094939173,1870.7991886409736
6.1800427674276355,0.5563687777434062,0.022677454828958332,1870.8823529411766
6.183829801906133,1.357799566645217,-0.023348368551349807,1870.9655172413793
6.188088581697472,1.5671514109392437,0.10889430736328354,1871.0486815415823
6.191334755883121,1.2056768160142564,0.07241172810262153,1871.131845841785
6.190736713287549,0.5816182206547288,-0.00579243394227813,1871.215010141988
6.183779184105882,-0.13385492164906224,-0.004023962456820129,1871.2981744421907
6.170388812681333,-0.6881313394105678,0.08237452672923418,1871.3813387423936
6.152574758224491,-0.9807991642790643,-0.16528389394542664,1871.4645030425963
6.132415692125228,-1.1291816947877866,-0.061883997337441876,1871.5476673427993
6.1118412951270535,-1.1067911862657864,-0.05944210886126733,1871.630831643002
6.094421465017386,-0.9018079911698916,0.31802092615250643,1871.713995943205
6.083662648877914,-0.2675688254750365,0.27836047659712193,1871.7971602434077
6.0799180794395165,0.5692997311386332,-0.026587210578149723,1871.8803245436106
6.079900508791749,1.343959801632301,-0.13553261042404952,1871.9634888438134
6.0804548044518345,1.568997483559711,-0.38826628801154506,1872.0466531440163
6.081063129942884,1.1642524725407977,-0.26361160248368254,1872.129817444219
6.083734805291139,0.44435820016851996,-0.11150600545965972,1872.212981744422
6.0910498993512725,-0.19771212552331904,-0.021190773827953535,1872.2961460446247
6.104855677330997,-0.6341853768967439,-0.06299360043425395,1872.3793103448277
6.1266647686408895,-0.855909201972218,0.25643513333132884,1872.4624746450304
6.157545793087683,-1.0512495826683357,0.2928522895806527,1872.5456389452333
6.197591754256204,-1.105367096061384,0.04379504180518001,1872.628803245436
6.243567840746728,-0.9209045171022063,-0.5215823236445214,1872.711967545639
6.290447226523698,-0.3302841630081897,-0.25040666351550733,1872.7951318458418
6.3356448274654085,0.5643775777381813,0.016439094796410814,1872.8782961460447
6.379533174546681,1.3310687403193506,0.15396158513396774,1872.9614604462474
6.423098140696208,1.60871815640971,0.13316070289408266,1873.0446247464504
6.465934353776209,1.1966520907181717,0.024924955505619018,1873.127789046653
6.5067295096336135,0.4153259852683814,-0.1311694949019948,1873.210953346856
6.54485514755343,-0.2049723941622855,-0.07375705339114358,1873.2941176470588
6.579339152072632,-0.6357999053966302,0.21685545332399858,1873.3772819472617
